# liu_readings.txt — 繁體單字讀音底稿
# primary: dict-revised.json (moedict)
# fill: Newlist(台灣教育部).txt — only chars absent from dict-revised
# light tone = 5; ü written as v
# format: 字<TAB>py1 py2 ...
# patched: missing readings filled from original Boshiamy phonetic groups (append-only)
鑔	cha3
鑕	zhi4
鑞	la4
鑠	shuo4
鑢	lv4
鑣	biao1
鑥	lu3
鑪	lu2
鑫	xin1
鑭	lan2 lan4
鑮	bo2
鑯	jian1
鑰	yao4 yue4
鑱	chan2
鑲	xiang1 rang2
鑵	guan4
鑷	nie4
鑹	cuan1 cuan4
鑼	luo2
鑽	zuan1 zuan3 zuan4
鑾	luan2
鑿	zao2 zuo4
钁	jue2
钂	tang3
長	zhang3 zhang4 chang2
镼	qu1
門	men2
閂	shuan1
閃	shan3
閆	yan2 yan4
閈	han4
閉	bi4
開	kai1
閌	kang4
閎	hong2
閏	run4
閑	xian2
閒	jian1 jian4 xian2
間	jian1 jian4
閔	min3
閘	zha2
閛	peng1
閞	bian4
閟	bi4
閡	he2
閣	ge2
閤	ge2 he2
閥	fa2
閦	chu4
閨	gui1
閩	min3 min2
閫	kun3
閬	lang3 lang2 lang4
閭	lv2
閱	yue4
閶	chang1
閹	yan1
閻	yan2
閼	e4 yan1 yu4
閽	hun1
閾	yu4
閿	wen2
闃	qu4
闆	ban3
闇	an1 an4
闈	wei2
闉	yin1
闊	kuo4
闋	que4
闌	lan2
闍	du1 she2
闐	tian2
闑	nie4
闒	ta4
闓	kai3
闔	he2
闕	que1 que4
闖	chen4 chuang3 chuang4 shuang3
闚	kui1
關	guan1
闞	kan3 kan4 han3
闟	ta4 xi4 xi1
闠	hui4
闡	chan3
闢	pi4
闤	huan2
闥	ta4
阜	fu4
阞	le4
阡	qian1
阢	wu4
阤	tuo2 zhi4 yi3
阨	e4 ai4
阪	ban3
阫	pei2
阬	keng1
阮	ruan3
阯	zhi3
阰	pi2
阱	jing3
防	fang2
阺	di3
阻	zu3
阼	zuo4
阽	dian4 yan2
阿	a1 a4 e1
陀	tuo2
陂	po1 pi2
附	fu4
陊	duo4
陋	lou4
陌	mo4
降	jiang4 xiang2
限	xian4
陔	gai1
陘	xing2
陛	bi4
陜	xia2 shan3
陝	shan3 xia2
陞	sheng1
陟	zhi4
陡	dou3
院	yuan4
陣	zhen4
除	chu2
陪	pei2
陬	zou1
陰	an1 yin1 yin4
陲	chui2
陳	zhen4 chen2
陴	pi2
陵	ling2
陶	tao2 yao2
陷	xian4
陸	liu4 lu4
陼	zhu3
陽	yang2
陾	reng2
隃	yao2 yu2
隄	ti2
隅	yu2
隆	long2
隈	wei1
隉	nie4
隊	dui4
隋	sui2
隍	huang2
階	jie1
隔	ge2
隕	yuan2 yun3
隗	wei3
隘	e4 ai4
隙	xi4
際	ji4
障	zhang4
隤	tui2
隥	deng4
隧	sui4
隨	sui2
隩	ao4 yu4
險	xian3
隮	ji1
隰	xi2
隱	yin3 yin4
隳	hui1
隴	long3
隶	dai4
隸	li4
隹	zhui1
隻	zhi1
隼	zhun3
雀	qiao3 que4
雁	yan4
雄	xiong2
雅	ya1 ya3
集	ji2
雇	gu4
雈	huan2
雉	zhi4
雊	gou4
雋	juan4 jun4
雌	ci1 ci2
雍	yong1
雎	ju1
雒	luo4
雔	chou2
雕	diao1
雖	sui1 sui2
雘	huo4 wo4
雙	shuang1 shuang4
雛	chu2
雜	za2
雝	yong1
雞	ji1
離	li2
難	nan2 nan4
雥	za2
雨	yu3 yu4
雩	yu2 yu4
雪	xue3 xue4
雯	wen2
雰	fen1
雱	pang2
雲	yun2
零	lian2 ling2
雷	lei2
雹	bo2 bao2
雺	meng2
電	dian4
需	xu1 ru2
霂	mu4
霄	xiao1
霅	zha2
霆	ting2
震	zhen4
霈	pei4
霉	mei2
霍	huo4
霎	sha4
霏	fei1
霑	zhan1
霓	ni2
霖	lin2
霙	ying1 ji1
霜	shuang1
霝	ling2
霞	xia2
霢	mo4
霣	yun3
霤	liu4
霧	wu4
霪	yin2
霰	xian4
露	lou4 lu4
霸	ba4 po4
霹	pi1
霽	ji4
霾	mai2
霿	meng2 meng4
靂	li4
靄	ai3
靆	dai4
靈	ling2
靉	ai4
青	jing1 qing1
靖	jing4
靚	jing4
靛	dian4
靜	jing4
非	fei1 fei3
靠	kao4
靡	mi3 mi2
面	mian4
靦	mian3 tian3
靧	hui4
靨	ye4
革	ge2 ji2
靮	di2
靳	jin4
靴	xue1
靶	ba3
靷	yin3
靸	ta1 sa3
靺	mo4
靼	da2
靾	yi4
靿	yao4
鞀	tao2
鞃	hong2
鞄	bao1 pao2
鞅	yang1 yang3
鞈	jia2
鞋	xie2
鞍	an1
鞏	gong3
鞓	ting1
鞔	man2 wan3
鞗	tiao2
鞘	qiao4 shao1
鞙	juan1 xuan4
鞚	kong4
鞜	ta4
鞞	bei1 bing3
鞠	ju2
鞣	rou2
鞥	eng1 yi4
鞦	qiu1
鞨	he2
鞪	mou2 mu4
鞫	ju2
鞬	jian1
鞭	bian1
鞮	di1
鞴	bei4
鞶	pan2
鞹	kuo4 kui1
鞻	lou2
鞼	gui4 hui4
鞿	ji1
韁	gang1 jiang1
韂	chan4
韃	da2
韄	hu4 huo4
韅	xian3
韆	qian1
韉	jian1
韋	wei2
韌	ren4
韍	fu2
韎	mei4
韐	ge2
韓	han2
韔	chang4
韗	yun4 xun4
韘	she4
韙	wei3
韜	tao1
韝	gou1 gou4
韞	yun4
韟	gao1
韠	bi4
韡	wei3
韣	du2 shu3
韭	jiu3
韰	xie4
音	yin1 yin4
韶	shao2
韻	yun4
韽	an4 an1 yin1
響	xiang3
頁	xie2 ye4
頂	ding3
頃	qing1 qing3
頄	kui2 qiu2 pan4
項	xiang4
順	shun4
頇	han1
須	xu1
頊	xu4
頌	rong2 song4
頍	kui3
頎	qi2
頏	hang2
預	yu4
頑	wan2
頒	ban1
頓	du2 dun4
頖	pan4
頗	po1 po3
領	ling3
頜	ge2 han4
頝	qiao1 qiao3
頞	e4
頟	e2
頠	wei3
頡	jie2 xie2
頤	yi2
頦	ke1 ke2 hai2
頩	ping1
頫	fu3 tiao4
頭	tou5 tou2
頮	hui4
頯	kui2
頰	jia2
頲	ting3
頵	jun1
頷	han4
頸	geng3 jing3
頹	tui2
頻	pin2
顄	han4
顆	ke1 ke3
題	ti2
額	e2 e4
顎	e4
顏	yan2
顑	kan3
顒	yong2
顓	zhuan1
顗	yi3
願	yuan4
顙	sang3
顛	dian1
顜	jiang3
類	lei4
顠	piao3 piao4
顢	man1 man2
顣	cu4 qi1
顥	hao4
顧	gu4
顫	zhan4 chan4
顬	ru2
顯	xian3
顰	pin2
顱	lu2
顳	nie4
顴	quan2
風	feng1 feng4
颩	biao1 diu1 cuo1
颭	zhan3
颮	biao1 pao2
颯	sa4
颱	tai2
颲	lie4
颳	gua1
颶	ju4
颸	si1
颺	yang2
颻	yao2
颼	sou1
颿	fan2
飀	liu2
飁	xi2
飂	liao2
飄	piao1
飆	biao1
飉	liao2
飋	se4
飛	fei1
食	shi2 si4 yi4
飢	ji1
飣	ding4
飥	tuo1 tuo2
飧	sun1
飩	dun4 tun2
飪	ren4
飫	yu4
飭	chi4
飯	fan4
飲	yin3 yin4
飴	yi2
飶	bi4
飼	si4
飽	bao3
飾	shi4
飿	duo4
餂	tian3
餃	jiao3
餅	bing3
餈	ci2
餉	xiang3
養	yang3 yang4
餌	er3
餐	can1
餑	bo1 bo2
餒	nei3
餓	e4
餔	bu1 bu4
餕	jun4
餖	dou4
餗	su4
餘	yu2
餚	xiao2 yao2
餛	hun2
餜	guo3
餞	jian4
餟	zhui4
餡	xian4
餤	dan4 tan2
餦	zhang1
館	guan3
餩	e4
餪	nuan3
餫	yun4 hun2
餬	hu2
餭	huang2
餮	tie4
餱	hou2
餲	ai4 he2
餳	tang2 xing2
餵	wei4
餶	gu3
餺	bo2
餼	xi4
餽	kui4
餾	liu2 liu4
餿	sou1
饁	ye4
饃	mo2 mo4
饅	man2
饆	bi4
饈	xiu1
饉	jin3 jin4
饊	san3
饋	kui4
饌	zhuan4
饎	xi1 chi4
饐	yi4
饑	ji1
饒	rao2
饔	yong1
饕	tao1
饗	xiang3
饘	zhan1
饙	fen1
饛	meng2
饜	yan4
饞	chan2
饟	xiang3
饠	luo2
饡	zai4 zan4 zuan4
首	shou3
馗	kui2
馘	guo2 xu4
香	xiang1
馝	bi4
馞	bo2
馡	fei1
馥	fu4
馨	xin1 xing1
馬	ma3
馭	yu4
馮	ping2 feng2
馯	han4
馱	duo4 tuo2
馲	luo4 zhe2 tuo1
馳	chi2
馴	xun2 xun4
馵	zhu4
馹	ri4
駁	bo2
駃	kuai4 jue2
駉	jiong1
駊	po3
駍	peng1
駏	ju4
駐	zhu4
駑	nu2
駒	ju1
駓	pi1
駔	zang3 zu4 cang3
駕	jia4
駘	dai4 tai2
駙	fu4
駛	shi3
駜	bi4
駝	tuo2
駟	si4
駢	pian2
駪	shen1
駬	er3
駭	hai4 xie4
駮	bo2
駰	yin1
駱	luo4
駴	xie4
駷	song3
駸	qin1
駹	mang2
駺	lang2 liang2
駻	han4
駼	tu2
駾	tui4
駿	jun4
騀	e3
騁	cheng3
騂	xing1
騃	ai2
騄	lu4
騅	zhui1
騉	kun1
騊	tao2
騋	lai2
騍	ke4
騎	ji4 qi2
騏	qi2
騑	fei1
騕	yao3
騖	wu4
騙	pian4
騜	huang2
騞	huo4
騠	ti2
騣	zong1
騤	kui2
騧	gua1
騫	jian3 qian1
騬	cheng2
騭	zhi4
騮	liu2
騰	teng2
騲	cao3
騵	yuan2
騶	zou1
騷	sao1
騸	shan4
騺	zhi4
騾	luo2
驀	mo4
驁	ao2 ao4
驂	can1
驃	piao4
驄	cong1
驅	qu1
驈	yu4
驊	hua2
驌	su4
驍	xiao1
驏	zhan4 chan3
驒	tuo2
驔	dian4 tan2
驕	jiao1
驖	tie3
驗	yan4
驚	jing1
驛	yi4
驟	zou4
驢	lv2
驤	xiang1
驥	ji4
驦	shuang1
驩	huan1
驪	li2
骨	gu1 gu3 gu2
骫	wei3
骭	gan4
骯	kang3 ang1
骰	tou2 shai3 sha1
骲	bo2
骳	bi4
骴	ci1
骷	ku1
骸	hai2
骹	qiao1
骻	kua4
骼	ge2
骾	geng3
骿	pian2
髀	bi4
髁	ke1 ke4
髂	ka4
髆	bo2
髊	zi4 ci1 cuo1
髏	lou2
髐	xiao1 nao2
髑	du2
髒	zang1 zang3
髓	sui3
體	ti3
髕	bin4
髖	kuan1
高	gao1
髟	biao1 shan1
髡	kun1
髣	fang3
髦	mao2
髧	dan4
髫	tiao2
髭	zi1
髮	fa3
髯	ran2 ran3
髲	bi4 pi4
髳	mao2 meng2
髴	fu2
髶	rong2
髹	xiu1
髻	ji4
髼	peng2
髽	zhua1
髾	shao1
髿	suo1
鬃	zong1
鬄	ti4
鬅	peng2
鬆	song1
鬇	zheng1
鬈	quan2
鬉	zong1
鬋	jian1
鬌	duo3 duo4
鬍	hu2
鬐	qi2
鬑	lian2
鬒	zhen3
鬖	san1
鬘	man2
鬙	seng1
鬚	xu1
鬟	huan2
鬡	ning2
鬢	bin4
鬣	lie4
鬥	dou4
鬧	nao4
鬨	hong4
鬩	xi4
鬫	han3 kan4
鬮	jiu1
鬯	chang4
鬱	yu4
鬲	li4 ge2
鬵	xin2 qian2
鬷	zong1
鬺	shang1
鬻	zhu4 yu4
鬼	gui3
鬾	ji4
魁	kui2
魂	hun2
魃	ba2
魄	po4 tuo4
魅	mei4
魆	xu4
魈	xiao1
魊	yu4
魋	tui2
魍	wang3
魎	liang3
魏	wei2 wei4
魑	chi1
魔	mo2
魘	yan3
魚	yu2
魟	hong1
魠	tuo1
魦	sha1
魨	tun2
魬	ban4 fan3
魭	wan3
魯	lu3
魴	fang2
魶	na4
魷	you2
鮀	tuo2
鮅	bi4
鮆	ji4
鮋	you2
鮎	nian2
鮐	tai2
鮑	bao4
鮒	fu4
鮓	zha3 zha4
鮚	jie2
鮞	er2
鮟	an4
鮠	wei2
鮡	zhao4 tiao1
鮦	tong2
鮨	qi2
鮪	wei3
鮫	jiao1
鮭	gui1 xie2
鮮	xian1 xian3
鮸	mian3 wan3
鮻	suo1
鮿	zhe2
鯀	gun3
鯁	geng3
鯇	huan4 wan3
鯈	chou2 you2
鯉	li3
鯊	sha1
鯓	shen1 ni2
鯔	zi1
鯖	qing1 zheng1
鯗	xiang3
鯛	diao1
鯜	qie4
鯠	lai2
鯡	fei4 fei1
鯢	ni2
鯤	kun1
鯧	chang1
鯨	jing1
鯪	ling2
鯫	zou1
鯰	nian2 nian3
鯷	ti2 shi4
鯽	ji4
鯿	bian1
鰂	ze2
鰈	die2
鰉	huang2
鰍	qiu1
鰒	fu4
鰓	xi3 sai1
鰜	jian1
鰣	shi2
鰥	guan1
鰩	yao2
鰫	rong2
鰭	qi2
鰮	wen1
鰱	lian2
鰲	ao2
鰴	hui1
鰵	min3
鰷	tiao2
鰹	jian1
鰻	man2
鰼	xi2
鰾	biao4
鰿	ji2 ji1
鱄	zhuan1
鱆	zhang1
鱇	kang1
鱈	xue3
鱉	bie1
鱍	bo1
鱒	zun4
鱔	shan4
鱖	gui4 jue2
鱗	lin2
鱘	xun2
鱞	guan1
鱟	hou4
鱠	kuai4
鱣	zhan1 shan4
鱧	li3
鱨	chang2
鱭	ji4
鱮	xu4
鱷	e4
鱸	lu2
鱺	li2
鳥	diao3 niao3
鳦	yi4 yi3
鳧	fu2
鳩	jiu1
鳪	bu3
鳲	shi1
鳳	feng4
鳴	ming2
鳶	yuan1
鳷	zhi1
鳽	yan2 jian1
鴃	ju2 jue2
鴆	zhen4
鴇	bao3
鴈	yan4
鴉	ya1
鴐	jia1
鴒	ling2
鴕	tuo2
鴗	li4
鴘	bian4
鴛	yuan1
鴝	qu2
鴞	xiao1
鴟	chi1 zhi1
鴣	gu1
鴥	yu4
鴦	yang1
鴨	ya1
鴰	gua1
鴳	yan4
鴷	lie4
鴻	hong2
鴽	ru2
鴾	mou2
鴿	ge1
鵀	ren2 ren4
鵁	jiao1
鵂	xiu1
鵃	zhou1
鵊	jia2
鵋	ji4
鵌	tu2 yu2
鵑	juan1
鵒	yu4
鵓	bo2
鵔	jun4 xun4
鵚	tu1 tu2
鵜	ti2 ti4
鵝	e2
鵟	kuang2
鵠	gu3 hu2
鵡	wu3
鵧	ping2 bing4
鵩	fu2
鵪	an1
鵬	peng2
鵮	qian1
鵯	bei1
鵰	diao1
鵲	qiao3 que4
鵷	yuan1
鵻	zhui1
鶂	yi4 ni2
鶄	jing1
鶆	lai2
鶉	chun2
鶊	geng1
鶋	ju1
鶒	chi4 chi3
鶖	qiu1
鶗	ti2
鶘	hu2
鶚	e4
鶝	fu2
鶡	he2
鶢	yuan2
鶤	yun4
鶩	mu4 wu4
鶪	ju2
鶬	cang1
鶯	ying1
鶱	xian1 xuan1
鶴	he4 hao2
鶹	liu2
鶺	ji2
鶻	gu3 hu2
鶼	jian1
鶿	ci2 zi1
鷁	yi4 ni4
鷂	yao4
鷃	yan4
鷇	kou4
鷊	yi4 ni4
鷓	zhe4
鷕	yao3
鷖	yi1
鷗	ou1
鷘	chi4
鷙	zhi4
鷚	liu4 liao2
鷞	shuang1
鷟	zhuo2
鷥	si1
鷦	jiao1
鷧	yi4
鷩	bi4 bie1
鷫	su4
鷯	liao2
鷲	jiu4
鷳	xian2
鷹	ying1
鷺	lu4
鷽	xue2
鷾	yi4
鸂	qi1 xi1
鸃	yi2
鸇	zhan1
鸏	mang2 meng3 meng2
鸐	di2
鸑	yue4
鸒	yu4 yu2
鸔	bo2
鸕	lu2
鸚	ying1
鸛	guan4
鸝	li2
鸞	luan2
鹵	lu3
鹹	xian2
鹺	cuo2
鹼	jian3
鹽	yan2 yan4
鹿	lu4
麀	you1
麂	ji3
麃	biao1 pao2
麇	jun1 qun2
麈	zhu3
麋	mi2
麌	yu3 wu2
麑	ni2
麒	qi2
麓	lu4
麗	li2 li4
麛	mi2
麝	she4
麟	lin2
麤	cu1
麥	mo4 mai4
麨	chao3
麩	fu1
麮	qu3 qu4
麰	mou2
麴	qu2
麵	mian4
麻	ma2
麼	ma5 me5 ma2 mo2
麾	hui1
黁	nun2
黂	fen2
黃	huang2
黈	tou3
黌	hong2
黍	shu3
黎	li2
黏	nian2
黐	chi1 li2
黑	he4 hei1 hei3
黓	yi4
黔	qian2
黕	dan3 zhen3
默	mo4
黚	qian2
黛	dai4
黜	chu4
黝	you3
點	dian3
黟	yi1
黠	xia2
黤	yan3
黥	qing2 jing1
黦	ye4 yu4
黧	li2
黨	dang3
黭	an3 yan3
黮	tan3 tan2
黯	an4
黰	zhen3
黲	can3
黳	yi1
黴	mei2
黶	yan3
黷	du2
黹	zhi3
黻	fu2
黼	fu3
黽	min3
黿	yuan2
鼂	chao2
鼆	meng3 mang2
鼇	ao2
鼉	tuo2
鼎	ding3
鼏	mi4
鼐	nai4
鼒	zi1
鼓	gu3
鼕	dong1
鼖	fen2
鼙	pi2
鼚	chang1
鼛	gao1
鼠	shu3
鼢	fen2
鼥	ba2
鼩	qu2
鼫	shi2
鼬	you4
鼮	ting2
鼯	wu2
鼱	jing1
鼲	hun2
鼴	yan3
鼵	tu2
鼷	xi1
鼻	bi2
鼽	qiu2
鼾	han1
齁	hou1
齆	weng4
齇	zha1
齉	nang4
齊	ji4 qi2 zhai1 zi1
齋	zhai1
齌	ji4
齍	zi1 ji1
齎	ji1
齏	ji1
齒	chi3
齔	chen4
齕	he2
齖	ya2
齗	yin2 ken3
齘	xie4
齙	bao1 pao2
齜	zi1
齞	yan3 nian4
齟	ju3
齠	tiao2
齡	ling2
齣	chu1
齦	ken3 yin2
齧	nie4
齪	chuo4
齬	yu3
齭	chu3
齮	yi3
齯	ni2
齰	ze2 cuo4
齱	zou1
齲	qu3
齵	ou2 yu2
齶	e4
齷	wo4
齹	chi1
齺	zou1
齾	ya4
龍	long2
龐	pang2
龑	yan3
龔	gong1
龕	kan1
龜	gui1 jun1 qiu1
龠	yue4
龢	he2
龤	xie2
𠁥	guai3
𠂢	pai4
𠑹	gu3
𠦬	guai1
𠷎	chou2
𠿺	zang4
𡈼	ting3
𢙈	qin4
𣖾	bei4
𣘨	e3 e2
𣙷	mang3
𣝓	yan3
𣶐	pao4
𤺺	dan4
𥝌	ji1
𦌊	su4
𦥑	ju2
𧑗	ning2
𧮫	jue2
𨇯	shuang1
𨉣	ha1
𨝸	tan2
𩱚	bo2 pu1
𪏆	tun1
丄	shang4
丅	xia4
丠	qiu1
丯	jie4
丵	zhuo2
丼	dan3 jing3
乁	fu2 ji2 yi2
乆	jiu3
乇	tuo1 zhe2
乑	pan1 yin2 zhong4
乗	cheng2 sheng4
乚	yi3 yin3 yin4
乨	luan4 shi3 shi4
乪	nang2
乴	xue2
乵	yan3
乹	gan1 qian2
乿	chi2 luan4 zhi4 chi4
亃	lin3 lin4
亄	yi4
亇	ge5 ge4
亖	si4
亣	da4 dai4 ji1 ji4 qi2 tai4
亰	jing1 yuan2
亼	ji2
亾	wang2 wu2
仈	ba1
仌	bing1
仛	cha4 tuo1
仜	hong2
仠	gan3 han4
仧	chang2 zhang3 zhang4
仩	shang4
仮	fan1 fan3 fan4 jia3 jia4
仯	chao4 miao3
仱	jin1 qian2 jing1
仴	e4 wan4
仸	fo2 yao3
仹	feng1
仺	cang1
仾	di1
伂	pei4
伄	diao4
伅	dun4
伆	wen3
伇	yi4
伌	ai4
伒	jin4 yin2
伓	bei1 pi1
伔	chen2
伖	nu2 tang3
伝	chuan2 yun2 zhuan4
伢	ya2
伨	xun2 xun4
伬	chi3
伭	xian2 xuan2
伮	nu2
伲	ni3
伳	xie4
伷	zhou4
伹	cu2 qu1
伻	beng1
伿	yi4 zhi4
佂	zheng1
佄	han1
佅	mai4 mei4 mo4
佋	shao4 zhao1
佖	bi4
佡	xian1 xuan1
佢	qu2 ju4
佫	ge2 he4
佭	xiang2
佮	an1 ge2
佱	fa1 fa2 fa3 fa4
佲	ming2 ming3
侀	xing2
侅	gai1 kai1
侌	an1 yin1 yin4
侒	an1
侓	lu4 lv4
侕	er2
侙	chi4
価	ga5 jia4 si4
侢	dai4
侣	lv3 si4
侰	jiong3 jun4
侱	cheng3 ting3 zheng4
侳	cuo4
侴	chou3 hao4
侸	dou1 shu4
侺	shen4
侼	bo2
侽	nan2
侾	xiao1
俀	tui3
俆	shu1 xu2
俈	ku4
俉	wu2 wu4
俋	yi4
俌	fu3
俒	hun2 hun4
俓	jing4 ying2
俕	san3 san4
俖	bei4 pai3 ba4
俙	xi1
俢	xiu1
俣	yu3
俥	che1 ju1
俬	si1
俰	huo4
俷	fei4
俹	ya1 ya4
俽	xin1
俿	chi2 chi3 hu3
倁	zhi1
倃	jiu4
倄	yao2
倇	wan3
倊	zong3 zong4
倎	tian3 tian1
倠	hui1 xu1
倯	song1
倰	leng4 ling2 leng2
倱	hun4
倲	dong1
倴	ben1
倵	dai4 wu3
倶	ju1 ju4
倷	nai4
倹	jian3
偀	ying1
偂	qian2 jian1
偄	ru2 ruan3
偅	chong1 tong2 zhong4
偆	chun3
偐	yan4
偑	feng1
偒	tang3
偔	e4
偗	sheng3
偙	di4
偛	cha1
偞	xie4 ye4
偡	zhan4
偣	yan1
偤	you2
偦	xu1 xu3
偧	zha1
偨	ci1 chai1
偫	zhi4
偮	ji2
偱	xun2
偳	duan1
偹	bei4
傁	sou1 sou3
傂	chi3
傄	xia1
傆	yuan2 yuan4
傇	rong3
傊	yun3
傋	gou4 jiang3
傏	tang2
傐	hao4
傓	shan1 shan4
傗	chu4
傛	rong2 yong3 yong2
傝	ta4 tan4
傟	yang3
傠	fa1
傡	bing4
傪	ca1 can3 san3 sen1
傫	lei3
傮	cao2 zao1
傰	beng1 peng2
傶	qi1 zu2
傸	chuang3 qiang3
傹	jiang1 jing4 liang4
傼	han4
傽	zhang1
傿	yan1 yan4
僀	di4
僁	xie4 xi1
僋	lan4 tan4 qiu2
僌	ying2
働	dong4
僐	shan4
僒	jiong3
僘	chang3
僙	guang1 huang2
僜	cheng1 deng4
僟	ji1
僠	fan1
僡	hui4
僪	jue2 yu4
僫	e3 e4
僯	lin3 lin2
僳	su4
僴	xian4
僸	jin4
僺	qiao4
儅	dang1 dang4 tang3
儊	chu4
儎	zai3 zai4
儑	an2 an4
儖	lan2
儙	qian4
儛	wu3
儝	qiong2
儠	lie4
儢	lv3
儣	kuang3
儨	zhi4 zhi2
儫	hao2
儮	li4
儯	teng2
儰	wei3
儶	hui4 jun4 xi1 xie2
儽	lei3 lei4
儾	nang1 nang4
兊	dui4 yue4
兖	yan3
兘	shi3 shi4
兟	shen1 xin1
兠	dou1
兪	shu1 yu2 yu4
兲	tian1
兹	ci2 zi1
冃	mao4
円	yuan2
冇	mou3
冋	jiong1
冝	yi2
冟	mi4 shi4
冡	meng2 zhong3
冦	kou4
冨	fu4
冭	tai4
决	jue2
冹	fu2 fu3
冺	min3
冾	qia4 xia2
冿	jian1
净	jing1 jing4 zheng1
凁	sou4
凄	qi1
凅	gu4
凈	jing4 zheng1
凎	gan4
凐	yin1 yin2
凒	ai2 yi2
凓	li4
凕	ming3
凖	zhun3
凗	cui1
凙	duo2
凚	jin4 qin2
凛	lin3 qin2
凞	xi1
凾	han2
刅	chuang1 chuang4
刋	kan1 qian4
刏	gui4 ji1 qi2
刐	dan3
刔	jue2
刕	li2 zhou1
刞	qu4
刡	min3
刢	ling2
刣	zhong1
刯	geng1
刴	duo4
剅	dou1 lou2
剆	luo2 luo3
剈	yuan1
剘	qi2
剢	zhuo2
剣	jian4
剥	bao1 bo1
剬	duan1 tuan2 zhi4
剰	sheng4
剶	chuan1 juan1
剹	jiu1 lu4
剻	peng3 fou2
剼	shan1
剾	kou1 ou1
劆	lian2
劋	jiao3 zao3
劎	jian4
劔	jian4
劕	zhi4
劗	zuan1 cuan2
劜	ya1
劤	jin4
劧	zhi3
劮	yi4
劯	zhu1
劰	miao3
労	lao2 lao4
劶	kou3
劷	yang2
劸	wa1
劺	mou2
劽	lie4
勀	ke4
勂	hao2
勄	min3
勆	lang2
勈	yong3
勊	ke4
勎	lu4
勏	pou3
勐	meng3
勓	kai4
勖	xu4
勜	weng3 yang3
勡	piao4
勧	quan4
勨	xiang4
勪	jue2 qiao1
勫	fan2
勬	juan1
勭	dong4 tong2
勮	ju4
勯	dan1
勲	xun1
勴	lv4
勶	che4
勼	jiu1
勽	bao4 wen3
匉	peng1
匌	ge2
匎	e2 an4
匑	gong1
匒	da2
匛	jiu4
匞	jiang4
匢	hu1
匤	qu1
匥	fan2
匨	cang2 zang1
匩	kuang1
匬	yu3
匰	dan1
匳	lian2
匷	qu2
卄	nian4
卆	cu4 zu2
卙	chi4 ji2
卛	lv4 shuai4 shuo4
卟	ji1
卭	ang2 qiong2 yang3
卶	chi4 shi4
卽	ji2
卾	e4
厃	wei2 wei3 yan2 zhan1
厒	ke4
厗	ti2 ti4
厙	she4
厡	yuan2 yuan4
厧	dian1
厬	gui3
厱	lan2 qian1
厳	yan2
厷	gong1 you4
厸	lin2 mian3
厽	lei3
厾	du1
叀	zhuan1
叁	can1 cen1 sa1 san1 san4 shen1
叄	san1 shen1
叅	can1 cen1 lei2 lei3 lei4 san1 shen1
叏	guai4 jue2
叐	bo2
叓	li4 shi4
叝	gao4
叞	wei4 yu4 yun4
叻	li4 le4
叿	hong1 hong2
吀	mi3
吂	mang2 mang4
吅	lin2 song4 xuan1
吇	ji2 zi3
吕	lv3 yi3
吖	a1 ya1
吘	ou3
吙	xue1
吜	chou3
吤	ge4 jie4 xie4
吥	fou3 pou1
吲	shen3 yin3
吺	dou1 ru2
吿	gao4 gu4
呁	jun4
呄	ge2
呅	mei2 wen3
呇	qi3
呉	wu2
呍	hou3
呏	sheng1
呐	na4 ne4
呟	quan3
呠	pen1 pen3
呡	min2 wen3
呣	mou2
呤	ling2
呧	di3
呩	shi4
呬	xi4 ling2
呮	qi4
呯	ping2
呹	chi4 yi4
咁	gan1 xian2
咃	tuo1
咅	pou3
咉	yang1 yang3
咑	da5 da1
咓	wa3
咔	ka1 ka3 long4
咘	bu4
咠	qi4 qi1
咣	gong1 guang1
咰	shuai4 xun2 lv4
咴	hui1
咶	gua1 hua4 huai4 shi4
咹	an4 e4
咾	lao3
哊	yu4 yu2
哌	gu1 gua1 wa1
哐	kuang1
哚	duo3
哞	mou2
哠	hao4
哢	long4
哬	he1 he2
哯	jiao4 xian4
哴	liang4
哵	ba1
哸	sui1
哹	fu2
哻	han1 han4
哾	chuo4 shuo1 yue4
唀	you4
唂	gu1 gu3
唃	gu1 gu3
唊	jia2 qian3
唋	tu2 tu3
唌	dan4 xian2 yan2
唍	wan3
唎	li4
唑	shi4 zuo4
唒	qiu2
唙	di2
唩	wei3 wo1
唭	qi4 qi1
唰	shua1
唴	qiang4
唹	yu1 yu2
唻	lai2
唿	gu3 hu1
啂	nou3
啇	di4 shi4 zhai1
啈	heng4 xin1 xing4
啉	lan2 lan4
啋	cai1 cai3 xiao1
啌	qiang1 xiang1
啒	gu3 hu1
啘	wa1 ye4 wan3
啛	cui4
啝	he2
啠	zhe2
啨	ying1
啺	tang2
啿	dan4
喅	yu4
喐	yu4
喕	mian3
喖	hu2
喗	yun3 zun4
喛	huan4 xuan1
喠	zhong3
喡	wei1 wei4 wei3
喥	duo2 zha4 du4
喴	wei1
営	ying2
喿	can1 cen1 qiao1 san1 shen1 zao4 cao4
嗂	yao2
嗕	ru4 nou4
嗗	gu1 wa1
嗙	pang3
嗪	qin2
嗸	ao2
嗺	sui1 zui1 cui1
嘂	jiao4
嘃	chong1
嘄	jiao1 jiao4
嘇	can4 san3 shan1
嘋	xiao1
嘘	xu1
嘙	po2
